FP,Burden,Spacing,Altura taladro (m),Taco (m),Xc (mm),n,P10 (mm),P20 (mm),P30 (mm),P40 (mm),P50 (mm),P60 (mm),P70 (mm),P80 (mm),P90 (mm),Xmax (mm)
0.33649843117907324,4.884033487980147,5.6767786046126325,14.702944656254282,5.555799473384396,90.65507463419318,1.6692632253760422,25.53026204583386,35.40434453815089,48.247993211035485,63.93536552347523,78.00846388197681,87.50641844240272,104.26462648131621,118.9546407564779,148.90855367800756,170.86560196815722
0.45474865119249264,4.788725159163388,6.717373799366348,12.630317551505158,4.752683580183655,192.2628371782295,1.7118188455672054,23.153963182366862,36.81236209086208,48.98912563698953,56.33179163846848,68.31047220885243,78.44846813467167,101.01973566805734,113.64778849295287,148.91831797958903,150.3900783895666
0.29192574508279295,4.5528700408411,6.6973157012957625,12.857543851520354,5.2053882825589,110.16188793787812,1.5991812213070877,27.028976542597782,43.82637657113017,59.516500800303255,74.60954754266754,82.61106765717435,102.18141242181963,121.2523049582556,151.225710807889,184.5406311205341,203.82552037001875
0.3099724607425325,4.6384885229106505,7.106006543331114,15.96821049361015,3.8880985887300774,111.12306301022566,1.8749690580387988,32.16204737815497,50.278766113052804,66.60757194524489,75.29036164988086,94.91985663371945,102.64475814327534,126.13767885584134,142.48102687340395,180.17411771439507,200.51032619368718
0.25220868092530163,4.936603677339631,6.94384544660363,14.047584861874144,4.113757911264831,133.86332857166528,1.706904133530815,37.65042118034465,57.20345867296113,77.07799167996075,90.59087777796107,105.31738162667865,119.94958048970062,145.7312991090595,177.63973600819853,220.51039120779788,221.88868736161277
0.4860773132506415,4.6334548315679385,6.957299169563095,14.887830658707296,4.214564893279602,83.83096461368925,1.7937431834615498,24.711552742700093,36.42401652037527,45.95806113269326,57.226317343721746,68.29609046718663,80.12346510640656,98.06458658015507,112.86675668928429,135.34249241020595,138.54229419710578
0.4494552569776097,5.977859540277429,5.948642455472129,15.415323815315391,5.2800449152321045,95.73024472668402,1.997810317796319,31.31149907824464,45.71534447985603,57.16380721502871,66.42949963801425,78.28398925453877,85.46613224233543,101.4782362498189,124.6241632793483,139.50646975660075,176.4879403364298
0.4615496135879006,6.201786316998766,7.362296665957862,14.725539017376036,5.317058963023705,101.11692532944863,1.719707753778293,26.21833799906936,42.65502240478664,55.54179390208151,66.40255161615586,82.36537152621052,92.29300736486815,117.13171459215617,132.70630157491203,168.84817462229663,169.81713081008172
0.4842187093065904,5.48407614208007,6.6474331507990385,11.111076069721406,3.620440582542095,93.6014807465406,1.7473599285702224,25.983955283637517,39.56293372996686,51.733548791303896,64.2563466071591,73.72656966127819,87.59890139612027,102.04233689904412,120.4321767997449,149.3447609727741,175.40782285597936
0.387674732661502,5.294977742380124,6.2942545855396705,13.373024402425433,5.824616570214297,98.48587393198011,1.6606310797708586,24.546357140341403,39.27646119604153,51.90611604338284,67.68340074225034,78.55455018772277,91.10518626020988,116.78535960791808,135.63575096939368,166.95337918292333,161.71544197009067
0.4206223587858682,5.761315592555575,6.878037442823171,10.611364943887269,3.361966012331059,99.67253199565853,1.8805799315924445,31.443458253170505,47.87566266560225,55.042273224599015,69.46333401902471,83.129596311389,96.27664193063075,111.96445252262689,131.35370412088383,151.51115674326778,179.7407312604376
0.2919390994382972,6.687512355586522,6.081972003350763,13.91753275938399,5.688366247270891,126.90441673793532,1.622409365108285,32.47164748375252,49.663437947005775,67.40902745324036,84.05781579196417,98.18087113043451,121.34964724847607,137.95033750291958,161.96279898438286,213.32181383534757,234.05516643649386
0.28435902206079205,6.627829067055515,6.538217733820275,15.732096569126867,3.3011869369494278,133.66911987909987,1.7089013046407413,35.92294381166963,54.46003348221915,71.43415367666825,91.76970236536259,105.60106301284156,130.40847825094366,146.6721409645991,174.9329412554232,220.06524338271558,223.30454612219629
0.45052088853714156,4.6086876550319795,7.210117065446661,13.076392385800668,3.7936194334539333,89.29048120492399,1.9821240427511535,26.593411131678263,42.44026192555417,53.2159086775283,61.77016964497321,73.44299633664872,87.36637106603881,100.35464441945852,114.08416529226015,135.37386199275025,150.26357644649244
0.3913288618429398,4.95374602399131,7.659208660171123,12.597834957206603,5.5394356082038705,114.52248997754882,1.6446610198414096,28.290848525669926,46.353319103302375,59.72955764810249,77.8116004332071,87.71657016753682,112.31059633482491,132.25454748673363,156.52547089084146,192.4717958875505,216.3737153053881
0.4195708319443567,5.09186217776099,7.763171591885575,10.21505650850898,3.538476217038262,103.04732312269304,1.7185222901418873,28.392728591924545,41.236458464390516,54.69370381046856,71.42133443799513,82.20024872047367,97.93074814820093,114.55785086006969,139.63620791704346,166.08236674929503,173.0555394769878
0.4794996572248077,5.12346893958053,6.510898775549298,15.758647133975323,4.240703793929909,86.58037128747073,1.8502608604034088,26.590925477909504,39.78677832030134,49.94369971661366,64.92527772003625,71.27484999089936,83.33658965962071,95.8454141558973,112.92830067254683,133.2429366551879,149.69634636535667
0.44041549600017726,5.928081629356932,6.5608253442217075,10.618016104780953,4.349577899832378,89.45597127877636,1.772590578126712,25.970055194948294,38.27249469673523,50.23282224500397,60.548649181311674,71.87445065134118,86.45783933077118,101.59180012967661,119.05913302556793,150.10022327785623,154.7368847920558
0.4160738201973988,5.5406560642579805,7.399611232291509,10.246474559829082,3.735776919069629,101.39903637491132,1.773479081713132,27.145876617940463,42.073004659738494,57.68451677377096,68.47464602178464,81.79578702005067,96.9320732021003,113.03278230641074,132.863194962352,167.3901947411471,169.93570214352908
0.4177621482236241,4.623135299818985,5.943352075232604,11.47639966902963,5.13073560400796,83.86676497796786,1.6813829177279562,22.194237156783185,35.594268567318046,48.40487232700936,57.542723241883074,67.4002793985971,78.6689204869745,90.02185909380078,109.05350391198098,134.58264648206614,153.70575058021512
0.3411850294187837,5.434035346148929,7.512147087035206,10.393182603510294,5.554003948206612,114.0532292071239,1.5006817584036216,26.235475904149204,42.76653189268294,57.85702130078971,74.68854796658891,87.58116296373485,106.52581489410301,125.92275343431473,155.38547834859452,202.21749897302513,208.89473974840314
0.2592453503703818,5.809382371794094,6.482424939552271,12.730707054470574,5.623725419566716,140.48093267570042,1.6455494928624015,34.0045346017701,54.31954221730513,76.17422832268055,91.89812225963283,114.76216526947314,129.9452437029327,158.36554556049958,187.69842089935565,228.00800711010135,240.71343252697358
0.38101521676970873,4.75417975725929,5.347570173005805,13.096526807542674,4.017966437209683,84.95361635239794,1.9085008846251161,26.121010591293285,40.77717396369709,47.89764783190318,59.02558680024971,73.13012234361501,82.17640273372616,97.04588596304788,108.8983257435453,126.84008741822967,157.20987298227638
0.31437540184585877,6.5836463844713995,5.216177441218831,11.875419694171503,4.592551182863444,119.5739337872166,1.7940153081940784,34.38917832996506,52.84833505068419,64.70981528307914,83.5639218631885,96.12101442813618,113.5656263237446,139.0378034505719,147.07861665170083,196.2471811820286,198.96175648880913
0.37255859311739087,4.62990466616276,7.525979633118389,10.305762895449316,3.7452192115969547,227.61281986943462,1.6907073313501635,27.088344965131324,42.594093649225876,58.89862879070788,67.812221245466,84.50907062972489,96.29205187305692,118.16685555161519,135.45824629488024,160.77669829856987,165.67023941524047
0.5060209219804499,6.812104672545155,5.166703750720634,10.66960220949536,3.7343895046504363,87.80233917330506,1.8278335475427336,24.209701425678727,40.49104638489057,48.56849480539244,60.05114746450803,71.33278202833078,82.03884187497941,98.02529429161272,114.10596786955935,142.4241936287161,155.52869181167011
0.32018184575960223,4.747782853949689,5.841834308400967,12.30702626793957,3.4837621885557724,98.44423773979392,1.694630097905631,25.835025340867453,40.81886363502839,51.90004933371825,66.40609449364845,80.1673406300111,90.0995543485634,112.30791028797414,129.2608866037097,159.81895804113336,186.8691489526143
0.2674908225067198,6.608937378994382,6.002390121504638,10.363170704959217,5.820057032422544,132.9328101340015,1.6245500642751582,32.94208918333049,52.75746764463366,70.3917254945218,90.54069102862607,111.06753567218877,129.66748474987241,146.0431343060087,176.85761291297365,220.71451455370863,214.23362522469543
0.33441516760659895,6.756632859819042,5.518983335574782,14.18913835365948,5.66396648581674,123.37908537949676,1.6626010245897296,31.73078624269072,49.062208761605675,66.18681801765221,80.87747725272399,100.48019402381279,117.3353594636202,137.31842409021718,166.67143942387074,206.2568786476391,205.10532023564892
0.3380781273300051,6.9489267014664815,5.941680109405968,11.242123249148872,5.3320761399830765,105.59083164197082,1.8220303685901968,30.1877188430686,47.164995202375735,58.341226428784196,68.99571034697716,81.75649476933886,98.03909767364279,114.02479500937552,132.6682002025292,169.79743614191972,185.3831192225755
0.44857495441806855,6.505064700683984,7.228077700175257,11.812429412701832,4.552984563863188,98.82477059302421,1.626461980108705,24.443691788514155,39.85846584919918,51.951392045484035,61.6289816355315,79.96048415396851,95.92490756389357,106.62259367744026,125.94723356613183,160.94053156788513,182.13229519077157
0.4171096457023835,6.448693851928322,5.044048530680213,12.364754663068585,4.471823746535616,90.7948941072969,1.877660868757565,27.355457875953785,40.86234651137146,54.36769261535999,61.08960341802993,77.45714746233374,85.20736478150832,101.23255864007992,115.7634267014482,144.6176309275259,147.69719839824228
0.4851694627319241,6.10620818998887,7.48152027356206,12.499657798414887,4.589236998547494,103.60046000779958,1.7529154863383503,29.076860172467917,42.98597174407762,56.14521923863089,67.83946970067512,83.49477650315207,94.40165287430752,115.81426584040027,139.02981464831927,167.29093285575016,178.0446835946128
0.4492940620982163,6.447490886445323,7.569644070723674,10.009964246048803,4.609704040731268,115.85536427795326,1.8316990910502098,33.60246917121648,51.282719086425764,63.23170157470329,79.91551387699084,97.67832700279445,113.8398062520961,130.85678956533494,157.83252754134668,175.78563611736567,211.33440455229092
0.3719160584320212,4.836380521032868,6.116784719574644,10.672422225992186,4.3036892540930705,96.58319478425798,1.5829955660061972,23.022022567582656,37.36655107902404,51.78172273208817,60.93133769600337,75.03485469905043,89.92133383171061,110.37882613251233,133.51590871646997,162.74185336189123,165.29856067529673
0.4942061153998104,5.840170089869093,5.460838697181904,15.176587382445268,3.3952644986762026,82.48427080118621,1.9945974284894623,26.766284898411175,37.32934900801517,49.919270988772254,57.65784630048819,65.57962246956926,77.97869155157187,91.1881864266125,100.09774137025664,130.4977751748225,136.64764361498973
0.3000918759723112,5.785557175476036,6.802521223835242,10.00739837507145,3.376991558605608,130.54803952396207,1.910536644787825,37.8834676380238,56.91131124175881,74.69011286196675,89.71644352024359,108.21605350956943,124.8631473066509,146.27104557617605,166.3061410956547,212.1637984828754,216.53334233886113
0.25681362194015817,6.643930360306394,5.359017667594683,13.04900413487725,5.85674914753705,134.67064821812994,1.739441439443807,37.46143162258323,57.81991947383081,70.91803013336013,90.31963321636356,103.33658489647812,132.45951145419292,149.64519775350465,178.41042378389753,222.20652102829453,232.03949792947796
0.27701435823269255,5.656998413983789,6.094758083234757,12.93701203904325,4.4460922787590516,121.8062432348765,1.5415939848979314,28.293954858021205,42.443772342262925,61.01358005335507,81.90864599204873,95.34130781311731,115.16017579242863,139.094629463939,166.74103429572787,201.76176521318888,212.40878702323022
0.4667078051789351,5.462723740250883,7.875287542702917,11.998564966063826,5.859616574715567,107.24624537009389,1.7395427427121437,29.449093509050204,45.55907727032989,59.195206723282716,74.33931106456129,90.22542808122854,98.32079491605266,116.72404076407253,143.272185115592,175.7730163188903,199.3219007471245
0.3885631690754162,6.098908178092775,7.986393417750911,12.587962120878698,3.49073063313033,122.82223344175398,1.8697496190905347,37.92408516153509,54.27574043111775,73.23966378285311,85.7950593029922,95.17487202248637,119.12423248909086,137.14614572546384,154.06261184342694,196.76495944053124,220.18043645137314
0.2983815337100805,5.166158293752115,7.316314674063757,14.683486825159505,4.663249656119801,118.44876501621859,1.4970047270920512,24.80048512380785,45.19635964896926,57.640597990263394,74.57752368705812,89.16678910572155,110.10409854370073,136.7744761909803,163.09263400363506,211.27324119324632,214.05120168909315
0.4003134325310091,4.849421027384892,5.9328845297622985,15.047222237289738,3.6231517600546175,92.34620713069714,1.7613922019830475,24.213172188802563,38.82502041319127,51.30113473105352,62.2464221388149,72.67612079962285,92.85177936493665,100.54808001680004,122.51714345126469,151.7641677088207,174.9864724939573
0.2956936308139505,5.694693185059364,7.0629951474982775,11.562091260491501,3.7595538183798047,127.43940612622458,1.7896150508943451,36.53836097830628,56.210120262419316,73.08552126852302,88.41823085320904,103.64169791642155,121.35960024787823,141.58767935149186,170.37877621346166,205.30980490985053,219.64857483664053
0.45889611252332085,5.542223421487213,7.116219096452038,11.934942645806379,3.0901637362835364,98.46195349687375,1.9157411342349628,30.410403202713656,44.466490155397324,53.3788959117784,70.55608459578542,80.42471774784627,87.76230781293738,106.4505398759841,123.17542018609078,151.8439080529131,169.4536443436405
0.38384688267220923,5.0814248513221845,6.163525085490949,11.454897118169995,3.356859932220634,102.72871994304067,1.8098542316973874,29.778511544230348,45.0032852427401,59.92018393766012,68.94684601486028,87.4178215810432,98.93395566226899,112.0264420014518,132.24074678110946,159.8923244219641,192.82222752619333
0.36430636782894477,5.41877952528782,6.922665903758478,12.87918040330639,5.750545222887587,95.41879300826741,1.653169471103972,24.120703896077416,39.363074474885124,49.33082417037806,63.62729956498237,78.63372140044144,95.78384608751587,103.15476599785778,116.92631592046018,149.0314473879035,159.70841433589445
0.34045362674436297,5.415981124565619,5.032182934927029,14.099550145952877,3.964598974446995,87.9721783503386,1.8929326826768185,27.328478955599966,39.2777128229383,51.53753840761719,57.9322998807885,73.56341002962057,87.9731377139293,100.72093515360123,111.00793340246553,138.070114585734,160.01651646370738
0.4390847779356666,5.318738911031364,5.627172975806724,11.369517252780524,4.824387635743775,81.52638124896698,1.836322399095499,24.6073822677606,37.098174855033086,46.84712036181105,56.909247602838775,67.06721542118763,82.00603997472717,93.08219757243062,103.98225534715205,129.11184101804486,148.89749520232752
0.35854378316601715,5.448660199317322,6.575264908901783,11.9844144523292,4.395042395967819,105.01993277584855,1.4367880104032726,22.249433707985926,35.871111319207714,52.9127979605816,67.3051843364549,82.33416624824497,95.7972990698508,121.43027586570864,141.78325975034699,190.79948865523141,171.11279911675925
0.2762949757948303,6.214358363639864,5.491253912774887,15.582307705534902,4.201353735735835,118.65521868863178,1.7048849496521477,31.450463921586696,49.6615683978826,65.88577209920173,79.34322394497778,93.22763257220693,115.8089339223053,140.13174326572462,157.63910867629954,185.76268814619456,206.51577985364816
0.2854017706361546,5.242191186428213,5.497720603629601,10.29141573908175,4.595658274038204,99.47639172268879,1.6447898454048684,23.722474361075147,41.0704658576703,49.36023647286321,69.72690425471342,81.65302607872718,92.2841025927228,110.72882905861394,132.63079984687414,168.36957139041786,165.14759604491812
